"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-06 10:36:44",1762425404032,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"sn275-1762425403888-74fcbdac4a7e","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",167,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTYM01V3GW7Z3NXPKGC07","Ktfk3yWFTVBk",1
"2025-11-06 10:36:43",1762425403906,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"sn275-1762425403888-74fcbdac4a7e","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTYG3JD8BKZ2GWEGDYZP4","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:38",1762425398978,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"6cx94-1762425398868-4b29399c0dd5","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",181,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTSP2T0PDG5HSS6NXGJEW","Ktfk3yWFTVBk",1
"2025-11-06 10:36:38",1762425398884,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"6cx94-1762425398868-4b29399c0dd5","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTSK4NQGF2MKAB3P46060","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:34",1762425394903,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - SUCCESS: Redirecting to Convex storage","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMVWV3CRP005AXGA6FT5","",-1
"2025-11-06 10:36:34",1762425394901,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - Incrementing download count...","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMVWV3CRP005AXGA6FT5","",-1
"2025-11-06 10:36:34",1762425394901,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - Found in apkStorage {
  urlLength: 86,
  urlStart: 'https://expert-lemur-691.convex.cloud/api/storage/'
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMVWV3CRP005AXGA6FT5","",-1
"2025-11-06 10:36:34",1762425394828,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - Querying apkStorage table...","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMVWV3CRP005AXGA6FT5","",-1
"2025-11-06 10:36:34",1762425394828,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] 2025-11-06T10:36:34.826Z - Request received {
  storageId: 'kg212ze7rmxajq0zkpf1n617bs7tx1zw',
  userAgent: 'Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36',
  referer: null
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMVWV3CRP005AXGA6FT5","",-1
"2025-11-06 10:36:34",1762425394044,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",307,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",489,"iad1",116,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMVWV3CRP005AXGA6FT5","JQWfn73J3pCb",1
"2025-11-06 10:36:33",1762425393991,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"k4h5z-1762425393869-398ff9f98694","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",160,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMT72FVDE2B0N47992CZ","Ktfk3yWFTVBk",1
"2025-11-06 10:36:33",1762425393951,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",200,"2rzbw-1762425393935-17a3392e63dd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMS02ZJY0H6FJGW3J6BV","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:33",1762425393894,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"k4h5z-1762425393869-398ff9f98694","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMQ6RFSR0DEH4WR3HQ0S","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:33",1762425393795,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zNHFIcHRTcWg4SWRTSDl1bkpPZldyazk1VmciLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTYW1lU2l0ZT1",307,"jh6xq-1762425393779-ac253b7058b7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTMM4ZDFF7SS8F5W28T3Q","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:33",1762425393167,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",307,"d9wjp-1762425393146-ec4cc6e18ee9","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTM0FDEHB4E6JKKEA4AS9","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:28",1762425388986,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"nrl6h-1762425388867-bfd783b2b343","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",175,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTFXTKBM0N9GXZ00SS815","Ktfk3yWFTVBk",1
"2025-11-06 10:36:28",1762425388890,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"nrl6h-1762425388867-bfd783b2b343","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTFTTB9PYRWQH3WMZRDXJ","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:23",1762425383986,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"vz8zt-1762425383868-0e256cdb6e58","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",248,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTB1JYJQ1HZS10WY05R6W","Ktfk3yWFTVBk",1
"2025-11-06 10:36:23",1762425383885,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"vz8zt-1762425383868-0e256cdb6e58","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBTAYDRX01DMW7FBK4S0VZ","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:19",1762425379003,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"ht5jm-1762425378871-3bdd3d6ce55b","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",191,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBT65VR9S0S1H2N8PKYB2F","Ktfk3yWFTVBk",1
"2025-11-06 10:36:18",1762425378900,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"ht5jm-1762425378871-3bdd3d6ce55b","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBT62MA7RK3RE108K2NRH7","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:13",1762425373981,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"gv9g5-1762425373867-043702595980","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",168,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBT18XY268S11MCKK5YZ2Z","Ktfk3yWFTVBk",1
"2025-11-06 10:36:13",1762425373882,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"gv9g5-1762425373867-043702595980","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBT15TDQASJ5BDS236Y29V","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:09",1762425369173,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"6cx94-1762425368875-fde17cae310c","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",171,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSWJN5F4HMA5D8XPYEA7G","Ktfk3yWFTVBk",1
"2025-11-06 10:36:09",1762425369075,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"6cx94-1762425368875-fde17cae310c","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSWFKNVCRJCS4S5W150WK","Qn4X10NpMQJ1",-1
"2025-11-06 10:36:04",1762425364003,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"gv9g5-1762425363875-78f588ed664e","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",177,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSQH3R5BQF0BFNFAT88PP","Ktfk3yWFTVBk",1
"2025-11-06 10:36:03",1762425363897,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"gv9g5-1762425363875-78f588ed664e","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSQDS91ZE8DQRCN9MYAHA","Qn4X10NpMQJ1",-1
"2025-11-06 10:35:58",1762425358990,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"dv5pv-1762425358872-87ab7690481a","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",162,"iad1",273,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSJMES6CYXDE0465RG9CD","Ktfk3yWFTVBk",1
"2025-11-06 10:35:58",1762425358897,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"dv5pv-1762425358872-87ab7690481a","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSJHH6WGE2M9PB4W0SHWJ","Qn4X10NpMQJ1",-1
"2025-11-06 10:35:53",1762425353681,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"QR Code provisioning data: {
  apkUrlLength: 70,
  totalJsonLength: 522,
  signatureChecksum: 'U80OGp4_OjjGZoQqmJTKjrHt3Nz0-w4TELMDj6cbziE'
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353681,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] QR Content (first 500 chars): {""android.app.extra.PROVISIONING_DEVICE_ADMIN_COMPONENT_NAME"":""com.bbtec.mdm.client/com.bbtec.mdm.client.MdmDeviceAdminReceiver"",""android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_NAME"":""com.bbtec.mdm.client"",""android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_DOWNLOAD_LOCATION"":""https://bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw"",""android.app.extra.PROVISIONING_DEVICE_ADMIN_SIGNATURE_CHECKSUM"":""U80OGp4_OjjGZoQqmJTKjrHt3Nz0-w4TELMDj6cbziE"",""android.app.extra.PROVISIONING_S","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] provisioningData object: {
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_COMPONENT_NAME': 'com.bbtec.mdm.client/com.bbtec.mdm.client.MdmDeviceAdminReceiver',
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_NAME': 'com.bbtec.mdm.client',
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_DOWNLOAD_LOCATION': 'https://bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw',
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_SIGNATURE_CHECKSUM': 'U80OGp4_OjjGZoQqmJTKjrHt3Nz0-w4TELMDj6cbziE',
  'android.app.extra.PROVISIONING_SKIP_ENCRYPTION': false
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] ⚠️ Purpose: Test Device Owner mode on Android 10","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] ⚠️ Device will NOT register automatically","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] ⚠️ TEST MODE: Omitting PROVISIONING_ADMIN_EXTRAS_BUNDLE","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] Test mode: true","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] Enrollment token: b2425d83...","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
"2025-11-06 10:35:53",1762425353680,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"z6r8v-1762425352820-742c32c2a038","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] Server URL: https://bbtec-mdm.vercel.app","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CBSCQTEZQ56R0RHF596WJB","",-1
